image_file	caption
Flicker8k_Dataset/2890057168_c712f932e0.jpg	<start> Dua orang dewasa dan seorang anak menunggu untuk menyeberang jalan. <end>
Flicker8k_Dataset/3110018626_307a123b59.jpg	<start> Dua anjing coklat dan hitam berlari melalui rumput kering. <end>
Flicker8k_Dataset/3110018626_307a123b59.jpg	<start> Dua anjing berlarian di lapangan. <end>
Flicker8k_Dataset/3110018626_307a123b59.jpg	<start> Dua anjing berlarian bersama-sama di lapangan. <end>
Flicker8k_Dataset/3110018626_307a123b59.jpg	<start> Dua anjing berlari melalui rumput tinggi. <end>
Flicker8k_Dataset/3110018626_307a123b59.jpg	<start> Dua anjing besar bermain-main di lapangan rumput. <end>
Flicker8k_Dataset/2887614578_ed7ba21775.jpg	<start> Ada dua anjing besar berlarian di lapangan. <end>
Flicker8k_Dataset/2887614578_ed7ba21775.jpg	<start> Dua anjing coklat berlari di rumput dengan pagar dan pohon di latar belakang. <end>
Flicker8k_Dataset/2887614578_ed7ba21775.jpg	<start> Dua anjing coklat berlari melalui lapangan rumput. <end>
Flicker8k_Dataset/2887614578_ed7ba21775.jpg	<start> Dua anjing berlarian di padang rumput <end>
Flicker8k_Dataset/2887614578_ed7ba21775.jpg	<start> Dua anjing merah berlari di rumput hijau oleh pagar. <end>
Flicker8k_Dataset/3174417550_d2e6100278.jpg	<start> Seorang anak di papan salju merah adalah udara. <end>
Flicker8k_Dataset/3174417550_d2e6100278.jpg	<start> Seorang pria dengan mantel kuning melompat snowboard nya dari rel. <end>
Flicker8k_Dataset/3174417550_d2e6100278.jpg	<start> Seseorang di udara dengan papan salju. <end>
Flicker8k_Dataset/3174417550_d2e6100278.jpg	<start> Sebuah snowboarder melakukan melompat dari langkan. <end>
Flicker8k_Dataset/3174417550_d2e6100278.jpg	<start> Sebuah snowboarder naik papan dari grafiti tertutup dinding di malam hari. <end>
Flicker8k_Dataset/2764732789_1392e962d0.jpg	<start> Seekor anjing coklat dan putih mengenakan harness merah berjalan melalui ladang kering, telinga mengepakkan. <end>
Flicker8k_Dataset/2764732789_1392e962d0.jpg	<start> Seekor anjing terikat di rumput coklat. <end>
Flicker8k_Dataset/2764732789_1392e962d0.jpg	<start> Seekor anjing berlari di padang rumput coklat. <end>
Flicker8k_Dataset/2764732789_1392e962d0.jpg	<start> Seekor anjing dengan telinga floppy berjalan di ladang kering. <end>
Flicker8k_Dataset/2764732789_1392e962d0.jpg	<start> Seekor anjing yang dipanjangkan berlari di rumput. <end>
Flicker8k_Dataset/2264316030_600e55748d.jpg	<start> Seekor anjing hitam dan cokelat berjalan di salju dengan lidahnya yang bergelantungan. <end>
Flicker8k_Dataset/2264316030_600e55748d.jpg	<start> Seekor anjing coklat dan hitam berjalan di salju putih. <end>
Flicker8k_Dataset/2264316030_600e55748d.jpg	<start> Seekor anjing coklat berlari melalui hutan bersalju. <end>
Flicker8k_Dataset/2264316030_600e55748d.jpg	<start> Seekor anjing berkeliaran di hutan bersalju. <end>
Flicker8k_Dataset/2264316030_600e55748d.jpg	<start> Seekor anjing dengan lidahnya berjalan di salju. <end>
Flicker8k_Dataset/1801874841_4c12055e2f.jpg	<start> Seekor anjing cokelat menatap dekat dengan anjing cokelat dan putih yang sedang tidur. <end>
Flicker8k_Dataset/1801874841_4c12055e2f.jpg	<start> Seekor anjing kecil berjuang dengan seorang pria memegang sepatu. <end>
Flicker8k_Dataset/1801874841_4c12055e2f.jpg	<start> Seekor anjing cokelat kecil bermain dengan sepatu berbulu. <end>
Flicker8k_Dataset/1801874841_4c12055e2f.jpg	<start> Anjing hitam dan cokelat ada di karpet, menarik sepatu. <end>
Flicker8k_Dataset/1801874841_4c12055e2f.jpg	<start> Anjing kecil memegang sepatu di kamar tidur dengan mulutnya. <end>
Flicker8k_Dataset/2712787899_d85048eb6a.jpg	<start> Seorang wanita pirang dengan jeans hitam duduk di dinding memeriksa kukunya. <end>
Flicker8k_Dataset/2712787899_d85048eb6a.jpg	<start> Seorang wanita dengan jeans hitam duduk di pagar jembatan dengan pelabuhan di latar belakang. <end>
Flicker8k_Dataset/2712787899_d85048eb6a.jpg	<start> Seorang wanita muda duduk di langkan dengan tas hitam melihat kuku jarinya. <end>
Flicker8k_Dataset/2712787899_d85048eb6a.jpg	<start> girl sitting on wall looking at her nails <end>
Flicker8k_Dataset/2712787899_d85048eb6a.jpg	<start> Gadis itu memiliki tas hitam dan duduk di sisi langkan. <end>
Flicker8k_Dataset/3333039854_461329aac2.jpg	<start> Lima orang band sedang berlatih. <end>
Flicker8k_Dataset/3333039854_461329aac2.jpg	<start> Sekelompok anak-anak duduk di sekitar dan memainkan instrumen mereka. <end>
Flicker8k_Dataset/3333039854_461329aac2.jpg	<start> Sekelompok pria di ruangan gelap, memainkan alat musik. <end>
Flicker8k_Dataset/3333039854_461329aac2.jpg	<start> Latihan Band adalah tempat yang sempit. <end>
Flicker8k_Dataset/3333039854_461329aac2.jpg	<start> Beberapa orang berkumpul di sekitar instrumen musik dan mikrofon. <end>
Flicker8k_Dataset/2772532341_c4597a94ed.jpg	<start> Seorang gadis dalam pakaian hitam hula hoops sementara orang duduk di meja makan. <end>
Flicker8k_Dataset/2772532341_c4597a94ed.jpg	<start> Seorang wanita berpakaian hitam dengan lingkaran hula di pinggangnya tampil di depan restoran. <end>
Flicker8k_Dataset/2772532341_c4597a94ed.jpg	<start> Seorang wanita dalam lingkaran hula hitam di taman. <end>
Flicker8k_Dataset/2772532341_c4597a94ed.jpg	<start> Lady in black hoolahoops on the street. <end>
Flicker8k_Dataset/2772532341_c4597a94ed.jpg	<start> Wanita hula berputar di trotoar. <end>
Flicker8k_Dataset/3673878924_506c9d767b.jpg	<start> Gadis-gadis bergerak di dalam ruangan yang luas. <end>
Flicker8k_Dataset/3673878924_506c9d767b.jpg	<start> Tiga gadis menari di ruangan besar. <end>
Flicker8k_Dataset/3673878924_506c9d767b.jpg	<start> Tiga gadis menari di lantai kayu. <end>
Flicker8k_Dataset/3673878924_506c9d767b.jpg	<start> Tiga gadis menari. <end>
Flicker8k_Dataset/3673878924_506c9d767b.jpg	<start> Tiga gadis menari di lantai kayu di ruang etty. <end>
Flicker8k_Dataset/327621377_0bc3b7fd26.jpg	<start> Seekor anjing hitam memegang ban dan bola di mulutnya sebagai yang lain mengikutinya. <end>
Flicker8k_Dataset/327621377_0bc3b7fd26.jpg	<start> Seekor anjing hitam mengejar anjing hitam lain yang membawa bola di mulutnya. <end>
Flicker8k_Dataset/327621377_0bc3b7fd26.jpg	<start> Seekor anjing hitam mengejar anjing hitam lain yang memegang bola, roda, dan beberapa tali merah. <end>
Flicker8k_Dataset/327621377_0bc3b7fd26.jpg	<start> Seekor anjing hitam berlari dengan bola kempis dan ban kecil. <end>
Flicker8k_Dataset/327621377_0bc3b7fd26.jpg	<start> satu anjing hitam berlari dengan bola dan ban kecil di mulutnya sementara anjing hitam lain mengikuti. <end>
Flicker8k_Dataset/107582366_d86f2d3347.jpg	<start> Sekelompok delapan orang berkumpul mengelilingi meja di malam hari. <end>
Flicker8k_Dataset/107582366_d86f2d3347.jpg	<start> Sekelompok orang berkumpul di kegelapan. <end>
Flicker8k_Dataset/107582366_d86f2d3347.jpg	<start> Sekelompok orang duduk mengelilingi meja di luar di teras pada malam hari. <end>
Flicker8k_Dataset/107582366_d86f2d3347.jpg	<start> Sekelompok orang duduk di luar bersama di malam hari. <end>
Flicker8k_Dataset/107582366_d86f2d3347.jpg	<start> Sekelompok orang duduk di meja di kamar gelap. <end>
Flicker8k_Dataset/2591110592_ef5f54f91c.jpg	<start> Seorang anak memegang gaun yang anak lain lihat. <end>
Flicker8k_Dataset/2591110592_ef5f54f91c.jpg	<start> Seorang anak dengan jaket jeans dan celana pendek memegang gaun putih sebagai anak berkulit gelap lain melihatnya. <end>
Flicker8k_Dataset/2591110592_ef5f54f91c.jpg	<start> Seorang gadis kecil memegang gaun putih frilly keluar untuk gadis kecil lainnya untuk memeriksa. <end>
Flicker8k_Dataset/2591110592_ef5f54f91c.jpg	<start> Dua gadis memegang gaun dan melihat ke bawah <end>
Flicker8k_Dataset/2591110592_ef5f54f91c.jpg	<start> Dua gadis memegang gaun di sebuah acara. <end>
Flicker8k_Dataset/1303727066_23d0f6ed43.jpg	<start> Seorang pria berjenggot berambut hitam mengenakan kemeja pirus dengan tanda perdamaian kuning di atasnya. <end>
Flicker8k_Dataset/1303727066_23d0f6ed43.jpg	<start> Seorang pria mengenakan tanda damai di kemejanya tersenyum. <end>
Flicker8k_Dataset/1303727066_23d0f6ed43.jpg	<start> Seorang pria dengan tanda damai kemeja berhenti untuk melihat sesuatu. <end>
Flicker8k_Dataset/1303727066_23d0f6ed43.jpg	<start> Seorang pria berjenggot tersenyum memakai kemeja dengan tanda damai oranye <end>
Flicker8k_Dataset/1303727066_23d0f6ed43.jpg	<start> T-shirt yang dikenakan oleh orang itu memiliki simbol perdamaian oranye terang di bagian belakang. <end>
Flicker8k_Dataset/1020651753_06077ec457.jpg	<start> anjing hitam dan putih melompat di udara untuk mendapatkan mainan. <end>
Flicker8k_Dataset/1020651753_06077ec457.jpg	<start> Seekor anjing hitam dan putih melompat ke arah mainan kuning. <end>
Flicker8k_Dataset/1020651753_06077ec457.jpg	<start> Seekor anjing melompat untuk menangkap bola di lapangan. <end>
Flicker8k_Dataset/1020651753_06077ec457.jpg	<start> Seekor anjing putih mencoba menangkap bola di udara di atas ladang rumput. <end>
Flicker8k_Dataset/1020651753_06077ec457.jpg	<start> Anjing putih bermain di lapangan hijau dengan mainan kuning. <end>
Flicker8k_Dataset/2501968935_02f2cd8079.jpg	<start> Seorang pria mengenakan kemeja ungu dan bandanna merah tersenyum pada orang-orang yang mengawasinya. <end>
Flicker8k_Dataset/2501968935_02f2cd8079.jpg	<start> Seorang pria di jalan mengenakan kulit chaps dan codpiece rantai. <end>
Flicker8k_Dataset/2501968935_02f2cd8079.jpg	<start> Seorang pria mengenakan kemeja ungu dan kulit hitam berpose untuk kamera. <end>
Flicker8k_Dataset/2501968935_02f2cd8079.jpg	<start> Pria berpakaian kulit chaps dan kemeja ungu berdiri di depan penonton <end>
Flicker8k_Dataset/2501968935_02f2cd8079.jpg	<start> Ada seorang pria dalam kemeja ungu, chaps kulit dan bandana merah, berdiri di dekat laki-laki lain. <end>
Flicker8k_Dataset/3648081498_76ec091495.jpg	<start> Sebuah skateboarder di flanel naik skateboard nya ke puncak jalan. <end>
Flicker8k_Dataset/3648081498_76ec091495.jpg	<start> Seorang pemuda melakukan trik skateboard di lereng. <end>
Flicker8k_Dataset/3648081498_76ec091495.jpg	<start> Seorang pemuda melakukan trik skateboard di jalan. <end>
Flicker8k_Dataset/3648081498_76ec091495.jpg	<start> skateboardernya sampai ke atas jalan. <end>
Flicker8k_Dataset/3648081498_76ec091495.jpg	<start> skateboarder menaiki dinding pipa di taman skater. <end>
Flicker8k_Dataset/2418191216_82711d5c5c.jpg	<start> Seorang wanita tua dengan pakaian hiking dan topi musim panas tersenyum. <end>
Flicker8k_Dataset/2418191216_82711d5c5c.jpg	<start> Seorang wanita tua memakai topi dan tersenyum. <end>
Flicker8k_Dataset/2418191216_82711d5c5c.jpg	<start> Seorang wanita dengan topi matahari mengenakan kacamata hitam dan tertawa. <end>
Flicker8k_Dataset/2418191216_82711d5c5c.jpg	<start> Seorang wanita dengan topi, kacamata hitam dan ransel berjalan di luar rumah. <end>
Flicker8k_Dataset/2418191216_82711d5c5c.jpg	<start> Wanita bertopi dan kacamata hitam tersenyum. <end>
Flicker8k_Dataset/2346401538_f5e8da66fc.jpg	<start> Seorang wanita memegang kamera tersenyum di kamera. <end>
Flicker8k_Dataset/2346401538_f5e8da66fc.jpg	<start> Seorang wanita dengan topi biru dan biru dan jaket merah menyiapkan kamera pada tripod. <end>
Flicker8k_Dataset/2346401538_f5e8da66fc.jpg	<start> Seorang wanita dengan kamera di tripod tersenyum untuk kamera lain. <end>
Flicker8k_Dataset/2346401538_f5e8da66fc.jpg	<start> Orang-orang di pemotretan. <end>
Flicker8k_Dataset/2346401538_f5e8da66fc.jpg	<start> Wanita berbaju biru itu mengoperasikan kamera di depan dua wanita lainnya. <end>
Flicker8k_Dataset/707972553_36816e53a2.jpg	<start> Seorang anak dengan topi jerami berdiri di atas batu di pantai. <end>
Flicker8k_Dataset/707972553_36816e53a2.jpg	<start> Seorang anak memakai topi dan celana basah berdiri di atas batu di pantai. <end>
Flicker8k_Dataset/707972553_36816e53a2.jpg	<start> Seorang anak kecil memakai topi bermain di batu di tepi tubuh air. <end>
Flicker8k_Dataset/707972553_36816e53a2.jpg	<start> Anak itu memakai topi anak tangga di bebatuan pantai, air di latar belakang. <end>
Flicker8k_Dataset/707972553_36816e53a2.jpg	<start> Wanita dengan topi jerami menutupi wajah dan kepala berdiri di atas batu di depan laut mengenakan sandal merah. <end>
Flicker8k_Dataset/535249787_0fcaa613a0.jpg	<start> Seorang anak dengan helm merah memukul bola dengan kelelawar. <end>
Flicker8k_Dataset/535249787_0fcaa613a0.jpg	<start> Seorang anak memukul bola bisbol. <end>
Flicker8k_Dataset/535249787_0fcaa613a0.jpg	<start> Seorang anak kecil memukul dengan helm merah. <end>
Flicker8k_Dataset/535249787_0fcaa613a0.jpg	<start> Seorang anak kecil memukul bola bisbol sementara keluarganya menonton <end>
Flicker8k_Dataset/535249787_0fcaa613a0.jpg	<start> Boy dengan kemeja hitam dan helm pemukul merah berayun kelelawar di bola di lapangan bola. <end>
Flicker8k_Dataset/241347214_5f19e7998c.jpg	<start> Pemain sepak bola Sooners dengan seragam merah dan putih yang diangkat oleh dua teman teh berpakaian sama. <end>
Flicker8k_Dataset/241347214_5f19e7998c.jpg	<start> Pemain sepak bola di merah dan putih melompat dan memeluk. <end>
Flicker8k_Dataset/241347214_5f19e7998c.jpg	<start> Para pemain sepak bola di seragam tim merah dan putih melompat-lompat. <end>
Flicker8k_Dataset/241347214_5f19e7998c.jpg	<start> Tiga atlet berseragam merah dan putih dan helm. <end>
Flicker8k_Dataset/241347214_5f19e7998c.jpg	<start> Tiga pemain sepak bola mengenakan jersey merah berada di lapangan. <end>
Flicker8k_Dataset/3484625231_5b1a1a07b8.jpg	<start> Seorang pemain sepak bola yang memiliki bola akan ditangani oleh pemain sepak bola pada tim lawan. <end>
Flicker8k_Dataset/3484625231_5b1a1a07b8.jpg	<start> Seorang pemain sepak bola melompat di udara sementara yang lain mencoba untuk memegang kakinya. <end>
Flicker8k_Dataset/3484625231_5b1a1a07b8.jpg	<start> Pemain sepak bola pria dengan seragam oranye dan putih menghindar dari pemain lain. <end>
Flicker8k_Dataset/3484625231_5b1a1a07b8.jpg	<start> Dua orang bermain sepak bola. <end>
Flicker8k_Dataset/3484625231_5b1a1a07b8.jpg	<start> Dua pria selama pertandingan sepak bola <end>
Flicker8k_Dataset/1351764581_4d4fb1b40f.jpg	<start> Seorang pemadam kebakaran memadamkan api di bawah kap mobil. <end>
Flicker8k_Dataset/1351764581_4d4fb1b40f.jpg	<start> pemadam kebakaran menyemprotkan air ke dalam kap mobil putih kecil di dongkrak <end>
Flicker8k_Dataset/1351764581_4d4fb1b40f.jpg	<start> Seorang pemadam kebakaran menyemprot di dalam kap terbuka mobil putih kecil, dengan dongkrak. <end>
Flicker8k_Dataset/1351764581_4d4fb1b40f.jpg	<start> Seorang pemadam kebakaran menggunakan firehose pada sebuah mesin mobil yang naik pada sebuah carjack. <end>
Flicker8k_Dataset/1351764581_4d4fb1b40f.jpg	<start> Pemadam kebakaran menggunakan air untuk memadamkan mobil yang terbakar. <end>
Flicker8k_Dataset/3668259129_e073af1533.jpg	<start> Seorang anak laki-laki skateboarding. <end>
Flicker8k_Dataset/3668259129_e073af1533.jpg	<start> Seseorang melakukan trik dengan skateboard. <end>
Flicker8k_Dataset/3668259129_e073af1533.jpg	<start> Sebuah skateboarder melakukan lompatan. <end>
Flicker8k_Dataset/3668259129_e073af1533.jpg	<start> Sebuah skateboarder melakukan trik. <end>
Flicker8k_Dataset/3668259129_e073af1533.jpg	<start> Orang ini mengenakan kemeja biru dan melakukan sebuah ollie. <end>
Flicker8k_Dataset/3211316116_a2462e327d.jpg	<start> Seorang pria dengan kemeja kuning berselancar. <end>
Flicker8k_Dataset/3211316116_a2462e327d.jpg	<start> Sebuah surfer dalam kemeja kuning mengendarai gelombang yang mencerminkan sinar matahari. <end>
Flicker8k_Dataset/3211316116_a2462e327d.jpg	<start> Peselancar mengendarai ombak yang pecah. <end>
Flicker8k_Dataset/3211316116_a2462e327d.jpg	<start> Surfer berselancar di depan gelombang yang menerjang <end>
Flicker8k_Dataset/3211316116_a2462e327d.jpg	<start> Pria itu mengendarai ombak besar di papan selancar. <end>
Flicker8k_Dataset/3084711346_fda0f5a3e6.jpg	<start> Seorang pria dengan helm merah memegang tanduk banteng. <end>
Flicker8k_Dataset/3084711346_fda0f5a3e6.jpg	<start> Seorang pria di sebelah seorang wanita memegang megafon. <end>
Flicker8k_Dataset/3084711346_fda0f5a3e6.jpg	<start> Seseorang memegang klakson sementara mengenakan helm. <end>
Flicker8k_Dataset/3084711346_fda0f5a3e6.jpg	<start> Dua orang memakai helm, sementara salah satu dari mereka memegang pengeras suara. <end>
Flicker8k_Dataset/3084711346_fda0f5a3e6.jpg	<start> Dua orang mengenakan sapu tangan atas wajah mereka, satu dengan tanduk pukulan <end>
Flicker8k_Dataset/533713007_bf9f3e25b4.jpg	<start> Seorang anak kecil duduk di meja piknik dan minum dari cangkir kecil. <end>
Flicker8k_Dataset/533713007_bf9f3e25b4.jpg	<start> Boy minum, di meja halaman belakang penuh mangkuk makanan. <end>
Flicker8k_Dataset/533713007_bf9f3e25b4.jpg	<start> Anak duduk di meja piknik halaman belakang. <end>
Flicker8k_Dataset/533713007_bf9f3e25b4.jpg	<start> Anak kecil minum dari gelas saat piknik. <end>
Flicker8k_Dataset/533713007_bf9f3e25b4.jpg	<start> Anak itu minum dari gelas plastik sambil duduk di meja dengan makanan di atasnya. <end>
Flicker8k_Dataset/3562903245_85071bb5f9.jpg	<start> Seorang pengendara sepeda duduk dan melihat seraya sesama pengendara melompat dari lerengan. <end>
Flicker8k_Dataset/3562903245_85071bb5f9.jpg	<start> Seorang pria melihat pria lain melakukan trik sepeda. <end>
Flicker8k_Dataset/3562903245_85071bb5f9.jpg	<start> Dua pengendara motor trik, satu melompat di bagian atas jalan. <end>
Flicker8k_Dataset/3562903245_85071bb5f9.jpg	<start> Dua pemuda melakukan angka siklus di jalan. <end>
Flicker8k_Dataset/3562903245_85071bb5f9.jpg	<start> Dua pria muda bersepeda satu melakukan flip sementara yang lain jam tangan <end>
Flicker8k_Dataset/2229509318_be3fef006b.jpg	<start> Seekor anjing coklat melompat ke udara dekat gadis bermantel merah muda. <end>
Flicker8k_Dataset/2229509318_be3fef006b.jpg	<start> Seorang gadis berdiri dengan anjing coklat di luar. <end>
Flicker8k_Dataset/2229509318_be3fef006b.jpg	<start> seekor anjing cokelat besar berdiri di kaki belakangnya di samping seorang wanita. <end>
Flicker8k_Dataset/2229509318_be3fef006b.jpg	<start> Seekor anjing besar melompat-lompat di gadis mengenakan jaket merah muda. <end>
Flicker8k_Dataset/2229509318_be3fef006b.jpg	<start> Seorang wanita berdiri di depan anjing yang berdiri di kaki belakangnya. <end>
Flicker8k_Dataset/2356664078_4b1e6e465d.jpg	<start> Tiga anjing berlarian berdampingan di rumput. <end>
Flicker8k_Dataset/2356664078_4b1e6e465d.jpg	<start> Tiga anjing, satu Rottweiler dengan bola tenis di mulutnya, satu Irish Setter dan satu Corgi berjalan di lapangan. <end>
Flicker8k_Dataset/2356664078_4b1e6e465d.jpg	<start> Tiga anjing berlari di lapangan. <end>
Flicker8k_Dataset/2356664078_4b1e6e465d.jpg	<start> Tiga anjing berlari di hamparan rumput, dan satu anjing membawa bola tenis. <end>
Flicker8k_Dataset/2356664078_4b1e6e465d.jpg	<start> Tiga anjing dengan lidah keluar berlari di rumput dengan bola tenis. <end>
Flicker8k_Dataset/3692593096_fbaea67476.jpg	<start> Pesawat memancarkan asap berwarna merah besar. <end>
Flicker8k_Dataset/3692593096_fbaea67476.jpg	<start> Sebuah pesawat terbang di atas gunung mencoba untuk memadamkan api. <end>
Flicker8k_Dataset/3692593096_fbaea67476.jpg	<start> Sebuah pesawat kecil menjatuhkan bahan kimia merah di atas puncak gunung. <end>
Flicker8k_Dataset/3692593096_fbaea67476.jpg	<start> Semprotan merah sedang dikeluarkan oleh pesawat oranye dan putih terbang di atas puncak bukit. <end>
Flicker8k_Dataset/3692593096_fbaea67476.jpg	<start> Pesawat merah kecil terbang di atas puncak gunung menjatuhkan zat merah atas api. <end>
Flicker8k_Dataset/2295447147_458cfea65a.jpg	<start> Seekor anjing coklat di ladang. <end>
Flicker8k_Dataset/2295447147_458cfea65a.jpg	<start> Seekor anjing coklat berlari di tengah rumput. <end>
Flicker8k_Dataset/2295447147_458cfea65a.jpg	<start> Seekor anjing coklat dalam dua kerah hitam berlari melalui lapangan rumput. <end>
Flicker8k_Dataset/2295447147_458cfea65a.jpg	<start> Seekor anjing berlari di lapangan. <end>
Flicker8k_Dataset/2295447147_458cfea65a.jpg	<start> Seekor anjing cokelat muda dengan kerah gelap terikat melalui rumput. <end>
Flicker8k_Dataset/3650986674_3e101c606b.jpg	<start> Seekor anjing coklat dan anjing tan berjalan di pantai. <end>
Flicker8k_Dataset/3650986674_3e101c606b.jpg	<start> Anjing saling mengejar melalui air. <end>
Flicker8k_Dataset/3650986674_3e101c606b.jpg	<start> Anjing hitam dan anjing coklat berada di tanah. <end>
Flicker8k_Dataset/3650986674_3e101c606b.jpg	<start> Dua anjing bermain di perairan dangkal. <end>
Flicker8k_Dataset/3650986674_3e101c606b.jpg	<start> dua anjing berjalan di pantai <end>
Flicker8k_Dataset/2245914678_1f82fc3d80.jpg	<start> Seorang gadis dengan rambut merah dicat mengenakan pakaian bergaris berbicara di ponsel. <end>
Flicker8k_Dataset/2245914678_1f82fc3d80.jpg	<start> Seorang gadis dengan rambut gimbal membaca berbicara di telepon. <end>
Flicker8k_Dataset/2245914678_1f82fc3d80.jpg	<start> gadis berambut merah dengan kemeja bergaris hitam dan putih berbicara di ponsel <end>
Flicker8k_Dataset/2245914678_1f82fc3d80.jpg	<start> Seorang wanita berambut merah cerah dan berpakaian bergaris berbicara di telepon. <end>
Flicker8k_Dataset/2245914678_1f82fc3d80.jpg	<start> Seorang wanita berambut merah dan kemeja bergaris hitam berbicara di telepon. <end>
Flicker8k_Dataset/3758787457_1a903ee1e9.jpg	<start> Seorang gadis menyelam ke dalam air sementara gadis lain mengawasinya. <end>
Flicker8k_Dataset/3758787457_1a903ee1e9.jpg	<start> Seorang gadis dalam dua potong hitam melompat ke dalam air. <end>
Flicker8k_Dataset/3758787457_1a903ee1e9.jpg	<start> Seorang wanita dengan bikini melompat dari dermaga ke danau. <end>
Flicker8k_Dataset/3758787457_1a903ee1e9.jpg	<start> Seorang wanita dengan pakaian renang dua potong hitam melompat ke dalam air hijau. <end>
Flicker8k_Dataset/3758787457_1a903ee1e9.jpg	<start> Seorang wanita dengan baju renang hitam melompat di danau. <end>
Flicker8k_Dataset/2382411771_a16145f345.jpg	<start> Seekor anjing hitam dan anjing cokelat bergulat. <end>
Flicker8k_Dataset/2382411771_a16145f345.jpg	<start> Seekor anjing tan adalah di atas dan menggeram pada doberman mengenakan kerah di rumput. <end>
Flicker8k_Dataset/2382411771_a16145f345.jpg	<start> Seekor anjing putih bergulat dengan anjing hitam dan coklat di rumput hijau. <end>
Flicker8k_Dataset/2382411771_a16145f345.jpg	<start> Anjing hitam dan cokelat bermain berkelahi dengan anjing putih dan cokelat. <end>
Flicker8k_Dataset/2382411771_a16145f345.jpg	<start> Dua anjing bergulat dalam kesenangan atau bertarung di rumput berumput. <end>
Flicker8k_Dataset/3690189273_927d42ff43.jpg	<start> Seorang pelari perempuan dalam perlombaan <end>
Flicker8k_Dataset/3690189273_927d42ff43.jpg	<start> Seorang atlet wanita mengenakan oranye dan hitam berjalan sambil membawa botol minuman jeruk. <end>
Flicker8k_Dataset/3690189273_927d42ff43.jpg	<start> Seorang wanita di atas oranye dan celana hitam berjalan. <end>
Flicker8k_Dataset/3690189273_927d42ff43.jpg	<start> Seorang wanita sedang berlomba membawa botol plastik. <end>
Flicker8k_Dataset/3690189273_927d42ff43.jpg	<start> Seorang wanita pelari. <end>
Flicker8k_Dataset/3433470650_a8b1c27173.jpg	<start> Sekelompok orang berjalan di sepanjang jalan yang terbagi dengan tali kuning. <end>
Flicker8k_Dataset/3433470650_a8b1c27173.jpg	<start> Sekelompok orang berjalan di jalan dengan pita kuning di depan gedung putih dan merah. <end>
Flicker8k_Dataset/3433470650_a8b1c27173.jpg	<start> Sekelompok orang timur tengah berjalan menyusuri jalan di depan gedung. <end>
Flicker8k_Dataset/3433470650_a8b1c27173.jpg	<start> Man in maroon sorban berdiri di jalan sementara orang berjalan masa lalu <end>
Flicker8k_Dataset/3433470650_a8b1c27173.jpg	<start> Banyak orang berjalan menyusuri jalan di kedua arah, beberapa memakai sorban <end>
Flicker8k_Dataset/3303787342_b258b377b6.jpg	<start> Seorang pria turun bukit di salju <end>
Flicker8k_Dataset/3303787342_b258b377b6.jpg	<start> Seseorang bersepeda melalui salju yang dalam. <end>
Flicker8k_Dataset/3303787342_b258b377b6.jpg	<start> Sebuah skier dalam jaket hijau cerah meluncur menuruni bukit. <end>
Flicker8k_Dataset/3303787342_b258b377b6.jpg	<start> Orang berjaket hijau dan ransel bersepeda melalui salju <end>
Flicker8k_Dataset/3303787342_b258b377b6.jpg	<start> Pria yang mengenakan jaket hijau mengendarai sepeda melalui salju yang dalam. <end>
Flicker8k_Dataset/1579798212_d30844b4c5.jpg	<start> seorang anak berbaring di bak mandi gelembung sambil memegang sikat kuning sampai ke mulutnya seolah-olah bernyanyi ke mikrofon. <end>
Flicker8k_Dataset/1579798212_d30844b4c5.jpg	<start> Seorang anak bernyanyi ke dalam loofa di bak mandi <end>
Flicker8k_Dataset/1579798212_d30844b4c5.jpg	<start> Seorang anak kecil berbaring di bak mandi gelembung. <end>
Flicker8k_Dataset/1579798212_d30844b4c5.jpg	<start> Boy in bubble bath, yelling or singing into scrubed brush. <end>
Flicker8k_Dataset/1579798212_d30844b4c5.jpg	<start> Anak itu dikelilingi oleh gelembung saat di bak mandi. <end>
Flicker8k_Dataset/3487378989_c051d2715b.jpg	<start> Seorang pesepeda melompat sendirian di sepedanya di depan dinding grafiti. <end>
Flicker8k_Dataset/3487378989_c051d2715b.jpg	<start> Seorang pria melakukan trik pada sepeda <end>
Flicker8k_Dataset/3487378989_c051d2715b.jpg	<start> Seorang pria meraih jari - jari sepedanya sewaktu ia melompat. <end>
Flicker8k_Dataset/3487378989_c051d2715b.jpg	<start> Seorang pria dengan sepeda jeans sedang melakukan jalur udara di sepanjang jalur tanah dengan grafiti di dekatnya. <end>
Flicker8k_Dataset/3487378989_c051d2715b.jpg	<start> Seorang pria melakukan trik sepeda oleh mural. <end>
Flicker8k_Dataset/336551615_a01418bc53.jpg	<start> orang-orang dengan peralatan mendaki gunung bersalju <end>
Flicker8k_Dataset/336551615_a01418bc53.jpg	<start> Orang-orang mendaki gunung di salju. <end>
Flicker8k_Dataset/336551615_a01418bc53.jpg	<start> Dua pejalan kaki yang ransel up lereng salju. <end>
Flicker8k_Dataset/336551615_a01418bc53.jpg	<start> Dua pejalan kaki dengan ransel menyeberangi padang salju. <end>
Flicker8k_Dataset/336551615_a01418bc53.jpg	<start> Dua pendaki gunung sedang berjalan melintasi gunung yang diselimuti salju. <end>
Flicker8k_Dataset/127490019_7c5c08cb11.jpg	<start> Seorang gadis bersiap-siap untuk mengayunkan tongkat. <end>
